date,city,cargo on y/n,cargo off y/n,packages on #,packages off #,goods-on name,goods-off name,
1869-12-14,Basra,1,1,,71,384 packages mostly sugar,71,
1869-12-15,Basra,1,0,,,"52,000 okkas",,
1869-12-16,Maghil,1,0,,,"coal, cargo",,
1869-12-17,Hud/Defass,1,1,,,3200 okkas rice,yes,
1869-12-18,Kut,1,1,,,"hides, twist, oil",yes,
1869-12-19,"""Comet"" btw Nemlah and Goobba",1,1,,,mail from Col. Herbert,mail from Col. Herbert,
1869-12-20,Baghdad,0,1,,,,yes,
1869-12-21,Baghdad,0,1,,,,yes,
1869-12-22,Baghdad,1,0,,,yes,,
1869-12-23,Baghdad,1,0,,,cargo for Bombay,,
1869-12-24,Gherara,1,0,,,8 horses,,
1869-12-25,Goobba,1,0,,,12 tons coal,,
1869-12-25,Kut,0,1,,44,,44,
1869-12-26,Sheikh Saad,0,1,,,,3 bales,
1869-12-26,Hud,0,1,,,,lots,
1869-12-27,Qurna,0,1,,4,,4,
1869-12-28,Maghil,1,1,,,"coal, cargo",8 horses,
1869-12-29,Basra,1,1,,,dates; Mail cargo; through cargo,Baghdad cargo,
1869-12-30,Basra,1,1,,,"through cargo, Basra cargo",through cargo,
1869-12-31,Basra,1,0,,,through cargo ,,
1869-12-31,Basra,1,0,,,"total 73,000 okkas",,
1869-12-31,Qurna,1,0,,,3 bales abbas,,
1870-01-01,Hud,1,1,,,101 bags rice; hides; other,2 bales,
1870-01-02,Sheikh Saad,0,1,,,,26 packages,
1870-01-02,Kut,0,1,,5,,5,
1870-01-04,Gherara,0,1,,,,mare,
1870-01-04,Baghdad - Residency,0,1,,,,mails,
1870-01-08,Baghdad,0,1,,,,yes,
1870-01-19,Baghdad,1,0,,,"abbas, cloth, carpets; other cargo",,
1870-01-21,Gherara,1,0,,,21 horses,,
1870-01-22,Seleucia,0,1,,,,"kit for Capt Carter, Capt Powell",
1870-01-23,Kut,1,1,,9,coal,9,
1870-01-24,Sheikh Saad,0,1,,24,,24,
1870-01-25,Hud,0,1,,,,yes,
1870-01-26,Qurna,1,1,,40,"300 hides, etc",40,
1870-01-27,Maghil,0,1,,,,horses,
1870-01-28,Basra,1,0,,,lots,,
1870-01-29,Basra,1,0,,,"dates, 40 tons coal - total 70,000 okkas cargo",,
1870-01-30,Hud,1,1,,,little,"60 packages cloth, tobacco etc",
1870-02-01,Kut,0,1,,,,5 bales,
1870-02-03,Baghdad,0,1,,,,yes,
1870-02-04,Baghdad,1,0,,,"cotton, grain",,
1870-02-06,Gherara,1,0,,,4 horses,,
1870-02-07,Kut,1,1,,62,339 bags of grain and dhal (lentils?),62,
1870-02-08,Amara,0,1,,,,lots,
1870-02-09,Qurna,0,1,,,,12 bales tobacco,
1870-02-09,Maghil,0,1,,,,mail,
1870-02-10,Basra,0,1,,,,230 packages; 4 horses; boat of Nawab Muhammad Ali Khan,230 are through cargo
1870-02-11,Basra,1,1,,,Basra cargo,grain,
1870-02-12,Basra,0,1,,,,Kut grain,
1870-02-14,Basra,1,0,,,207 baskets dates,,Basra cargo
1870-02-16,Basra,1,0,,,"70 bags pepper, other; over 65,000 okkas total",,of Israel the Jew
1870-02-16,Maghil,1,0,,,"45 tons coal; 26 cases merchandize through from ""Bushire""",,
1870-02-17,Amara,1,0,,,yes,,
1870-02-18,Sheikh Saad,0,1,,,,2 bales tobacco,
1870-02-18,Kut,0,1,,,,"1 bale cloth, 5 tons coal",
1870-02-19,Azizieh,1,0,,,"total 70,876 okkas",,
1870-02-20,Baghdad - Residency,0,1,,,,"mails, flagstaff main spar",
1870-02-23,Baghdad,1,0,,,"cargo, grain",,
1870-02-24,Baghdad,1,0,,,wheat,,of Lynch
1870-02-25,Baghdad,1,0,,,1000 bags wheat,,Lynch
1870-02-26,Gherara,1,0,,,3 horses,,
1870-02-27,Kut,1,1,,16,"400 bags millet, dhal - 24,400 okkas total",16,cargo in of Mustafa
1870-02-28,Sheikh Saad,0,1,,,,2 bales  ,
1870-03-01,Qurna,0,1,,,,2 bales,
1870-03-01,Maghil,0,1,,,,"wheat, 3 horses",wheat of Lynch
1870-03-03,Basra,1,1,,,"dates, other cargo",grain,of Yousif Noah
1870-03-04,Basra,1,0,,,1000 baskets dates,,500 baskets each Ghulam Husayn and Muhammad Husayn
1870-03-05,Hud/Defass,1,1,,,yes,5 tons coal,
1870-03-06,Sheikh Saad,0,1,,4,,4,
1870-03-07,Kut,0,1,,5,,5,
1870-03-09,Baghdad - Customs house,0,1,,,,yes,
1870-03-10,Baghdad,0,1,,,,"cargo, dates",
1870-03-14,Baghdad,1,0,,,wheat,,of Lynch
1870-03-16,Baghdad,1,0,,,"cargo, bales of cotton",,cotton shipping through
1870-03-19,Amara,1,0,,,yes,,
1870-03-20,Basra,1,1,,,coal,800 bags wheat,of Lunch
1870-03-22,Basra,1,0,,,774 packages indigo; Basra cargo,,"indigo through cargo from ""Oriental"""
1870-03-23,Basra,1,0,,,"henna, turmeric",,Basra cargo
1870-03-24,Amara,1,1,,2,"4 dubbes ghee, 9 bags rice",2,
1870-03-25,Sheikh Saad,0,1,,13,,13,
1870-03-26,Kut,0,1,,,,9 bags coffee,
1870-03-28,Baghdad,0,1,,,,yes,
1870-03-29,Baghdad,1,1,,,wheat,cargo,wheat of Lynch
1870-03-30,Baghdad,1,0,,,wheat,,wheat of Lynch
1870-03-31,Baghdad,1,0,,,cotton,,through cargo
1870-04-01,Baghdad,1,0,,,"total 30 taghars wheat, 10 taghars cargo",,
1870-04-01,Gherara,1,0,,,1 horse,,
1870-04-02,Kut,0,1,,,,"money, kit",
1870-04-02,Sheikh Saad,0,1,,,,kit,
1870-04-02,Amara,0,1,,,,yes,
1870-04-03,Maghil,1,1,,,coal,grain,
1870-04-05,Basra,1,0,,,through cargo,,
1870-04-06,Basra,1,0,,,"through cargo, Basra cargo, cargo from ""Canopus""",,"""Canopus"" cargo belongs to Yousif Noah"
1870-04-07,Amara,1,0,,,yes,,
1870-04-11,Baghdad - Residency,0,1,,,,mails,
1870-04-13,Baghdad,1,0,,,"wheat, cargo of merchants",,"wheat of Lynch; ""Euphrates"" would not take merchant cargo"
1870-04-14,Baghdad,1,0,,,"cargo, bales of cotton, wheat, beans",,"cotton for Bombay; wheat of Lynch; beans of ""other Jew"""
1870-04-16,Kut,0,1,,,,many bales,
1870-04-17,Sheikh Saad,0,1,,5,,5,
1870-04-17,Amara,0,1,,,,yes,
1870-04-17,Qurna,0,1,,,,11 bales,
1870-04-18,Maghil,1,0,,,coal,,
1870-04-20,Basra,1,1,,,through cargo,111 packages through,
1870-04-21,Basra,1,0,,,135 bags coffee,,Basra cargo
1870-04-23,Kut,1,1,,,35 bales wool,"11 packages henna, limes, tobacco",
1870-04-25,Baghdad - Residency,0,1,,,,mails,
1870-04-25,Baghdad - Customs house,0,1,,,,yes,
1870-04-26,Baghdad,1,0,,,yes,,
1870-05-04,Baghdad,1,0,,,yes,,
1870-05-05,Baghdad,1,0,,,yes,,
1870-05-07,Baghdad,1,0,,,yes,,
1870-05-08,Baghdad,1,0,,,few,,
1870-05-09,Gherara,1,1,,,1 horse,of Col Herbert,
1870-05-09,Azizieh,0,1,,5,,5,
1870-05-09,Kut,0,1,,,,yes,
1870-05-10,Amara,0,1,,,,yes,
1870-05-11,Qurna,0,1,,17,,17,
1870-05-11,Maghil,0,1,,,,1 horse,
1870-05-14,Basra,1,1,,,"932 bags sugar, 154 tubs sugar candy; total over 1240 packages; 40 tons coal","suagr: 500 Muhammad Husayn, 278 Fetoohi Naman, 154 from ""Coina""",
1870-05-15,Azair,0,1,,,,1 bale lafta,
1870-05-15,Amara,1,0,,,"11,000 okkas cargo incl wool, hides, rice, ghee",,
1870-05-16,Sheikh Saad,0,1,,,,3 bales,
1870-05-16,Kut,1,1,,20,45 bales wool,20,
1870-05-18,Baghdad - Residency,0,1,,,,loose letters,
1870-05-19,Baghdad,0,1,,,,yes,
1870-05-20,Baghdad,0,1,,,,yes,
1870-05-25,Baghdad,1,0,,,yes,,
1870-05-26,Baghdad,1,0,,,"cotton, ghee etc - lots",,cargo through for Bombay
1870-05-27,Gherara,1,0,,,20 horses,,
1870-05-28,Kut,0,1,,,,yes,
1870-05-28,Sheikh Saad,0,1,,17,,17,
1870-05-28,Amara,0,1,,,,some,
1870-05-29,??,0,1,,3,,3,
1870-05-29,Maghil,0,1,,,,20 horses,
1870-05-30,Maghil,1,0,,,coal,,
1870-05-31,Basra,1,0,,,500 bags tobacco,,of Israel Rabi from Basra
1870-06-01,Basra,1,0,,,"331 packages through, Basra cargo",,"272 packages from Europe via Suez; 148 bags sugar of Yousif Noah, all from ""Abyssinia"""
1870-06-02,Amara/Defass,1,1,,32,"23 dubbes ghee, 40 hides, other packages",32,
1870-06-03,Sheikh Saad,0,1,,,,1 bale,
1870-06-03,Kut,0,1,,,,4 bales,
1870-06-05,Baghdad - Residency,0,1,,,,mails,
1870-06-06,Baghdad,0,1,,,,yes,
1870-06-09,Kut,0,1,,,,few,
1870-06-10,Amara,0,1,,,,yes,
1870-06-11,Maghil,0,1,,,,Robertson's letters,
1870-06-11,Maghil,1,0,,,coal,,
1870-06-13,Basra,1,1,,,yes,yes,
1870-06-14,Basra,1,0,,,Basra cargo,,
1870-06-15,Amara,1,1,,15,"dubbees of ghee, reed pens, drugs, etc",15,
1870-06-16,Ali Sharqi,0,1,,,,money,
1870-06-16,Kut,0,1,,2,,2,
1870-06-17,Goobba,1,0,,,"52 bales wool, ghee",,wool of Muhammad Sabuncu
1870-06-18,Baghdad - Residency,0,1,,,,mails,
1870-06-21,Baghdad,1,0,,,"cotton, ghee, others",,"cotton, ghee through; other cargo for Basra"
1870-06-23,Gherara,1,0,,,2 horses,,
1870-06-24,Kut,0,1,,16,,16,
1870-06-24,Sheikh Saad,0,1,,9,,9,
1870-06-25,Amara,0,1,,,,yes,
1870-06-25,Qurna,0,1,,3,,3,
1870-06-25,Maghil,0,1,,,,2 horses,
1870-06-26,Maghil,1,0,,,coal,,
1870-06-28,Basra,1,0,,,1090 packages,,390 from England via Suez
1870-06-29,Basra,1,0,,,"""Euphrates"" cargo; nearly 100,000 okkas total",,44 short - problems
1870-06-30,Amara,0,1,,25,,25,
1870-07-01,Kut,0,1,,9,,9,
1870-07-02,,1,0,,,"journey total: 98,964 okkas cargo; 40 tons coal",,
1870-07-03,Baghdad - Residency,0,1,,,,mails,
1870-07-12,Baghdad,1,0,,,261 bales wool,,wool of Hannah Andria
1870-07-13,Baghdad,1,0,,,watermelons,,from E Marine to her brothers
1870-07-15,Kut,0,1,,9,,9,
1870-07-15,Sheikh Saad,1,1,,9,5 bales abbas,9,
1870-07-16,Amara,0,1,,,,yes,
1870-07-16,Qurna,1,1,,4,37 bales wool,4,wool of Hannah Andria
1870-07-18,Basra,1,1,,,lots,"wool, other cargo",
1870-07-19,Basra,1,0,,,"coffee, pepper, turmeric - about 80,000 okkas",,
1870-07-20,Maghil,1,0,,,"30 tons coal, 90 bales wool, 14 packages through; total almost 90,000 okkas",,"wool of Jebra Asfar, through cargo from ""Elizabeth"""
1870-07-21,Amara,1,1,,7,"16 bales cotton, 9 dubbes ghee, bags of rice",7,
1870-07-23,Kut,0,1,,20,,20,
1870-07-25,Baghdad - Residency,0,1,,,,letter box,
1870-08-01,Gherara,1,0,,,19 horses,,
1870-08-03,Kut,0,1,,,,"4, letter",letter for Henry
1870-08-03,Sheikh Saad,1,1,,4,24 bales abbas,4,
1870-08-04,Amara,1,1,,,1 mare,yes,
1870-08-05,Maghil,1,0,,,horses,,
1870-08-06,Basra,1,0,,,"55,000 okkas",,
1870-08-07,Maghil,1,0,,,coal; dates (personal),,
1870-08-08,Amara,1,1,,6,"ghee, drugs, 45 bales wool",6,
1870-08-09,Maghesil,1,0,,,75 bales wool; barley,,wool of Sabuncu
1870-08-10,Kut,0,1,,20,,20,
1870-08-12,Baghdad - Residency,0,1,,,,mail packet,
1870-08-16,Baghdad,1,0,,,cargo; 389 bales wool,,"278 bales wool of Hannah Andria, 111 bales wool of Jebra Asfar"
1870-08-18,Gherara,1,0,,,35 horses,,
1870-08-22,Amara,1,1,,,coal,none,
1870-08-23,Maghil,0,1,,,,horses,
1870-08-24,Basra,1,0,599,,599,,all through cargo
1870-08-25,Maghil,1,0,,,coal,,
1870-08-26,Amara,1,0,,,"5 tons coals; hides, ghee, rice",,
1870-08-27,Sheikh Saad,0,1,,,,8 baskets henna,
1870-08-27,Kut,0,1,,,,4 bales flour,flour for soldiers
1870-08-29,Baghdad - Residency,0,1,,,,mails,
1870-08-31,Baghdad,1,0,,,200 bales wool; through cargo only,,wool of Lynch
1870-09-01,Gherara,1,0,,,"40 horses, Blockey's letters",,
1870-09-03,Kut,1,0,,,2 tons coal,,
1870-09-04,Amara,1,1,,,3 tons coal,few,
1870-09-05,Basra/Maghil,1,1,,,45 bales wool,"horses, 200 wool",landing goods at Maghil; wool on from Huwayza
1870-09-07,Basra,1,0,608,,608,,through cargo
1870-09-08,Basra,1,0,,,70 bales goods,,v heavy bales - through from England via Suez
1870-09-08,Maghil,1,0,,,50 bales ,,"Lynch cargo from ""Junna"""
1870-09-09,Amara,1,0,,,"hides, ghee, cotton, drugs",,got too deep for more
1870-09-10,Kut,1,0,,,"5 tons coal, 20 skins ghee",,
1870-09-14,Gherara,0,0,,,,,"JMS sends partridges, dirty clothes to family encamped"
1870-09-21,Baghdad,1,0,,,150 bales wool; cargo,,wool of Lynch
1870-09-22,Gherara,1,0,,,45 horses,,
1870-09-25,Kut,1,0,,,5 tons coal,,
1870-09-25,Sheikh Saad,0,1,,3,,3,
1870-09-26,Amara,1,1,,20,5 tons coal,20,
1870-09-27,Qurna,0,1,,51,,51,
1870-09-27,Maghil,0,1,,,,horses,
1870-09-28,Basra/Maghil,1,1,,,coal,wool,wool of Lynch
1870-09-29,Basra,1,0,,,cargo,,"from ""Junna"""
1870-10-02,Basra,1,0,,,England cargo,,
1870-10-03,Basra,1,0,,,1 mare w colt,,
1870-10-03,Maghil,1,0,,,Robertson's letters,,
1870-10-04,Amara,0,1,,,,yes,
1870-10-13,Gherara,1,0,,,45 horses,,
1870-10-19,Basra,1,1,,,Europe cargo,Baghdad cargo,
1870-10-20,Basra,1,0,,,through cargo,,heavy incl bales from Europe; 4 packages short - signed receipt in dispute
1870-10-08,Gherara,0,1,,,,horse,Capt Holland's horse
1870-10-29,Basra?,1,0,,,"nearly 80,000 okkas total",,
1870-12-15,Maghil (down),0,1,,,,horses,
1870-12-16,Maghil (up),1,0,,,coal,,
1870-12-22,Baghdad - Residency,0,1,,,,mails,
1871-01-21,Amara,1,0,,,"total 127,000 okkas and prob 130,000 w passengers' kit",,
1871-01-29,Gherara,1,0,,,14 horses,,
1871-02-03,Basra,0,1,,200,,200,"through cargo for ""Shiraz"""
1871-02-22,Basra,1,0,,,"489 packages, lots indigo",,
1871-04-14,Amara,1,1,,,2000 okkas,15 bags coffee,
1871-05-27,Amara,0,1,,,,yes,
1871-06-10,Kut,0,1,,6,,6,
1871-06-10,Amara,0,1,,,,some,
1871-07-16,Kut,0,1,,24,,24,
1871-07-17,Amara,0,1,,60,,60,
1871-07-18,Azair,0,1,,,,some kit,
1871-07-18,Qurna,0,1,,,,1 bale,
1871-07-18,Basra,1,0,,,"90 bags sugar, 18 cases preserves",,cargo of Yousif Noah
1871-07-18,Maghil,1,0,,,coal,,
1871-07-19,Maghil/Basra,1,1,,,"coal, wool",350 bales wool,
1871-07-20,Maghil,1,0,,,wool,,
1872-07-19,Qurna,0,1,,,,1 bale,
1872-07-19,Maghil,0,1,,,,wool,discharging at night
9/26/1872 City of London,Baghdad,1,0,,,"32,568 okkas",,
9/29/1872 City of London,Kut,1,1,,,25 tons coal,1 bale,
1873-04-16,Basra,1,0,,,"trip total 112,863 okkas; 48,178 piasters",,
1873-04-17,Amara,1,1,,,"44 buffalo hides, 5 tons coal",1 bale,
1873-04-19,Kut,1,1,,,"5 tons coal, 27 skins, ghee",1 bale,
1873-04-29,Baghdad,1,0,,,60 taghars wheat,,wheat of Lynch
1873-05-01,Baghdad,1,0,,,total 105 taghars wheat,,
1873-05-04,Baghdad,1,0,,,"trip total 119,008 okkas, 6124.5 beshlics; total wheat 112.5 taghars",,
1873-05-04,Kut,1,0,,,3 tons coal,,
1873-05-05,Ali Gharbi,0,1,,,,money,
1873-05-05,Amara,0,1,,,,cargo,
1873-05-06,Qurna,0,1,,5,,5,
1873-05-06,Maghil,0,1,,,,letters,
1873-05-08,Basra,1,0,,,20 packages,,"from Custom House, some from Basra"
1873-05-09,Basra,1,0,,,"cases sugar, log wood, bags of sugar",,"bags of sugar of ""Jumna"""
1873-05-10,Basra,1,0,,,"trip total: 87,860 okkas; 37,193.5 piasters = 7,438.70 beshlics",,
1873-05-10,Qurna,1,0,,,27 bales skins,,
1873-05-11,Amara,1,0,,,58 bales wool,,
1873-05-12,Ali Gharbi,1,0,,,"23 bales wool, 10 skins ghee",,wool of Abdulghani al-Khudayri
1873-05-12,Kut,1,0,,,"80 bales wool, many skins ghee; towing coal boat w 50 tons coal",,
1873-05-20,Baghdad,1,0,,,"wool, gallnuts",,cargo of Lynch
1873-05-22,Baghdad,0,0,,,,,"through cargo for Bombay, Bushire, Bahrain"
1873-05-23,Baghdad,1,0,,,"trip total 38,656 okkas; 31,767.5 piasters = 6355.5 beshlics",,
1873-05-23,Gherara,1,0,,,22 horses,,last batch as export has been prohibited
1873-05-24,Kut,1,1,,31,5 tons coal ,31,
1873-05-24,Ali Gharbi,0,1,,2,,2,
1873-05-24,Amara,0,1,,30,,30,
1873-05-25,Qurna,0,1,,2,,2,
1873-05-25,Maghil,0,1,,,,22 horses,
1873-05-27,Basra,1,1,,97,"trip total 100,043 okkas, 42,663 piasters/8533.60 beshlics",97,cargo-off through; cargo-on from Bombay
1873-05-28,Amara,1,0,,,70 skins ghee,,
1873-05-29,Ali Gharbi,1,0,,,"48 bales wool, 40 skins ghee",,
1873-05-30,Kut,1,0,,,64 skins ghee,,
1873-05-31,Gherara,0,1,,,,letter,
1873-06-06,Baghdad,0,0,,,,,"wool of Matez Iskender, Rezooki Abud, Lynch"
1873-06-07,Baghdad,1,0,,,"trip ttoal 26,930 okkas; 13,952.5 piasters/2790.50 beshlics",,
1873-06-08,Kut,0,1,,,,2 bales,
1873-06-09,Amara,0,1,,35,,35,
1873-06-09,Qurna,0,1,,,,1 bale,
1873-06-09,Maghil,0,1,,,,letters,for Carter
1873-06-10,Basra,1,1,,77,3 boat-loads,77,"cargo-off: 36 packages through, 41 packages for Basra"
1873-06-11,Basra,1,0,,,"875 packages coffee, pepper, ginger, turmeric; Basra merchants cargo",,875 packages from Pedros for Muhammad Assafi at Baghdad
1873-06-12,Basra,1,0,,,"total 1180 packages; trip total 116,290 okkas; 41,186 piasters/8237.20 beshlics",,
1873-06-12,Maghil,1,1,,,"15 tons logwood, 200 bags sugar",148 bales wool,cargo-on of Lynch
1873-06-13,Amara,1,1,,,"163 bales wool, 18 skins ghee",11 bales,"wool 67 bales Salih Abdulwahid, 96 Ahmed al-Molla"
1873-06-14,Ali Gharbi,1,0,,,"18 bales wool, 33.5 okkas ghee",,
1873-06-14,Jendees Arabs ,1,0,,,"26 bales wool, 9 dubbees ghee, 8 skins ghee",,wool of Lynch
1873-06-15,Kut,1,1,,,"coal, empty boat",1 bale,
1873-06-26,Baghdad,1,0,,,wool,,"wool of Lynch, others"
1873-06-27,Baghdad,1,0,,,gallnuts,,"galls for England by ""Mesopotamia"""
1873-06-28,Baghdad,1,0,,,300 bales wool,,wool of Lynch 
1873-06-29,Baghdad,1,0,,,5 taghars watermelons,,watermelons for Basra
1873-07-01,Kut,1,1,,,6 tons coal,25 bales,
1873-07-02,Sheikh Saad,0,1,,34,,34,
1873-07-02,Amara,1,1,,40,3 tons coal,40,
1873-07-03,Basra,0,1,,34,,34,cargo-off to customs
1873-07-03,Maghil,0,0,,,,,cargo-on and off of Lynch
1873-07-04,Basra,1,0,,,"1250 bags sugar, 22 bales wool; total 75,000 okkas - sugar alone over 70,000; trip ttoal 89,331 okkas, 33,517.5 piasters / 6703.5 beshlics",,"sugar of Lynch, wool of Lynch"
1873-07-05,Kalat Salih,1,0,,,"2 oxen, 1 sheep, 1 bag rice",,cargo-on of Selloonir Efendi mudir of Kalat Salih for Capt Holland
1873-07-05,Amara,1,1,,,"71 bales wool, 23 skins, 2 dubbees ghee; personal: 3 watermelons, kaak, bottle of tincture of iron",1 bale,
1873-07-06,Kut,1,0,,,"53 bales wool, 69 skins ghee",,
1873-07-20,Kut,1,1,,28,3 tons coal,28,
1873-07-21,Amara,0,1,,,,yes,
1873-07-21,Qurna,0,1,,,,3 bales,
1873-07-22,Basra,0,1,,118,,118,"cargo-off 61 packages through, 57 for Basra"
1873-07-23,Basra,1,0,,,"55; trip total 72,676 okkas; 43,686 piasters / 8,737.20 beshlics",,packages from Basra;
1873-07-24,Amara,1,1,,24,5 tons coal,24,
1873-07-26,Kut,1,0,,,small native boat,,
1873-07-31,Gooba,0,1,,,,1 ton coal,"for ""Despatch"""
1873-08-08,Baghdad,0,1,,1242,,1242,
1873-08-11,Baghdad,1,0,,,yes,,through cargo
1873-08-12,Baghdad,1,0,,,"22,284 okkas; trip total 70,182 okkas, 11,992.5 piasters / 2398.45 beshlics",,
1873-08-14,Kut,0,1,,6,,6,
1873-08-15,Kut,1,0,,,"323 bales wool, 86 bales gall; total 47,898 okkas",,"from ""City of London"" for ""Mesopotamia"""
1873-08-17,Amara,0,1,,,,yes,
1873-08-17,Qurna,0,1,,,,3 bales,
1873-08-17,Maghil,0,1,,,,letters,for Carter
1873-08-18,Basra,0,1,,46,,46,through cargo
1873-08-20,Basra,1,0,,,bales cloth,,of Lynch
1873-08-21,Qurna,0,1,,,,letter,for customs house
1873-08-21,Kalat Salih,0,1,,,,grog,from Capt Holland for Selloomi Efendi 
1873-08-21,Amara,0,1,,8,,8,
1873-08-22,Kut,1,1,,,small mahayla towing,3 bales,
1873-08-24,Shejir,1,1,,,dead gazelle,from Dawer Arab Suleyman,
1873-09-02,Baghdad,1,0,,,wool,,"for ""Mesopotamia"""
1873-09-03,Baghdad,1,0,,,"trip total 46,863 okkas, 14,212.5 piasters / 2842.5 beshlics",,
1873-09-04,Humenyeh reach,1,0,,,154 bales wool,,from 3 wood boats going down
1873-09-06,Kut,1,1,,,coal,3 bales,
1873-09-07,Amara,0,1,,,,yes,
1873-09-08,Qurna,0,1,,5,,5,
1873-09-08,Maghil,0,1,,,,letters,for Carter
1873-09-08,Basra,0,1,,21,,21,Basra cargo
1873-09-10,Basra,0,0,,,,,"cargo of Abbotsford, Mesopotamia"
1873-09-11,Qurna,0,1,,,,letter,
1873-09-13,Kut,1,0,,,7 tons coal,,
1873-09-16,Gherara,0,1,,,,letters,
1873-09-18,Baghdad,0,1,,382,,382,
1873-09-19,Baghdad,0,0,,,,,cargo of Jews - tomorrow holiday
1873-09-22,Baghdad,0,0,,,,,cargo up to No 54
1873-09-23,Baghdad,1,0,,,"32,000 okkas; trip total 34,007 okkas, 25,073 piasters",,
1873-09-29,off Gooba,1,1,,,1 ton coal,"had left for ""Despatch"" a while ago",
1873-10-02,Kut,1,1,,,5 tons coal,4 bales,
1873-10-03,Amara,0,1,,147,,147,
1873-10-04,Qurna,0,1,,55,,55,
1873-10-05,Basra,0,1,,234,,234,Basra cargo
1873-10-06,Basra,1,0,,,"1731; trip total 40,820 okkas, 27,443 piasters/5488.6 beshlics",,"819 cargo of ""Punjab;"" 912 cargo of ""Mesopotamia"""
1873-10-06,Maghil,0,1,,512,,512,"excess ""Punjab"" cargo"
1873-10-07,Kalat Salih,1,0,,,"rice, sheep",,present to Capt Holland from Selloomi Efendi
1873-10-08,Amara,0,1,,,,5 bales,
1873-10-09,Kut,1,0,,,"10 tons coal in boat, towing",,
1873-10-21,Baghdad,1,0,,,"10,000 okkas; trip total 16,262 okkas, 23,532 piasters / 4756.4 beshlics",,
1873-10-21,Barcoda,1,0,,,20 horses,,
1873-10-23,Kut,1,0,,,5 tons coal,,
1873-10-25,Amara,0,1,,,,3 bales,
1873-10-26,Qurna,0,1,,,,6 bales,
1873-10-27,Maghil,0,1,,,,20 horses,
1873-10-28,Basra,0,0,,,,,cargo of Burmah
1873-10-30,Basra,1,0,,,19 tons coal,,from Maghil depot
1873-10-31,Basra,1,0,,,"74; trip total 61,217 okkas, 25,007 piasters / 5001.4 beshlics",,"cargo of Redgauntlet, Basra local cargo"
1873-11-01,Amara,0,1,,,,"6 bales, case of cotton machinery",cotton machinery of Serri Efendi
1873-11-02,Kut,1,1,,,12 tons coal,6 bales,
1873-11-18,Baghdad,1,0,,,"trip total 21,744 okkas, 18,854 piasters / 3770.8 beshlics",,burning wood
1873-11-21,Kut,1,1,,16,5 tons coal,16,
1873-11-23,Amara,0,1,,,,lots,
1873-11-23,Qurna,0,1,,,,"fruits, preserves; 2 bales",fruits etc present to Nasir Pasha from Menahim Daniel
1873-11-24,Basra,0,1,,99,,99,through cargo
1873-11-26,Basra,0,0,,,,,"cargo of ""Timsah"""
1873-11-26,Maghil,1,0,,,"25 tons coal, over 100,000 okkas",,
1873-11-28,Amara,1,0,,,"3000 okkas ghee and hides, 10 tons coal",,
1873-11-30,Kut,1,0,,,5 tons coal,,
1873-12-02,Gherara,0,1,,,,letter,to Blockey
1873-12-05,Baghdad,1,0,,,wheat,,wheat of Lynch
1873-12-06,Baghdad,1,0,,,"1000 bags (75 taghars) wheat, 51 bales wool",,wheat and wool of Lynch
1873-12-07,Baghdad,1,0,,,1 horse,,
1873-12-07,Gherara,1,0,,,1 horse; passenger luggage 4000 okkas,,
1873-12-08,Kut,1,1,,7,3 tons coal,7,
1873-12-09,Amara,0,1,,,,"2 mares, 50 packages",
1873-12-10,Azair,0,1,,,,letters,for Serri Efendi's wife
1873-12-10,Maghil,0,1,,,,letters,for Carter
1873-12-11,Basra,0,1,,172,,172,Basra cargo
1873-12-12,Basra,0,0,,,,,"through cargo of ""Gunga"""
1873-12-13,Basra,1,0,,,"800 bags sugar; glass, logwood, sulphate of Iron; total 100,000 okkas",,cargo of Lynch
1873-12-14,Amara,1,1,,,hides etc - 4500 okkas; coal,12 bales cloth,
1873-12-15,Kut,1,1,,,coal,1 bale,
1873-12-21,Baghdad,1,0,,,wheat,,wheat of Lynch
1873-12-24,Baghdad,1,0,,,"trip total 120,589 okkas incl 97,500 okkas wheat; 33,301 piasters / 6660.2 beshlics",,wheat of Lynch
1873-12-24,Azizieh,0,1,,,,packet (mail?),
1873-12-25,Kut,0,1,,11,,11,
1873-12-26,Amara,0,1,,,,lots,
1873-12-27,Qurna,1,1,,,250 hides; bales cow skins,15 bales,
1873-12-28,Basra,0,1,,195,,195,Basra cargo
1873-12-30,Basra,1,0,,,"10 tons iron hoops, tins paint",,"iron hoops and paint of Lynch; 300 packages from ""Peep of Day"""
1874-01-01,Qurnah,0,1,,,,letter,
1874-01-02,Amara,1,1,,,"5,000 okkas",6 bales,
1874-01-03,Kut,1,1,,,17 packages,58 packages,
1874-01-15,Kut,1,1,,,3 tons coal,23 packages,
1874-01-16,Amara,0,1,,,,17 packages,
1874-01-17,Qurnah,0,1,,,,17 packages,
1874-01-18,Basra,1,0,,,"93,084 okkas",,
1874-01-21,Amara,1,1,,,200 hides,2 bales,
1874-01-23,Kut,1,0,,,"coal, 23 bales",,
1874-01-25,Baghdad,1,0,,,"117,000 okkas",,
1874-01-30,Kut,1,1,,,coal,14 bales,
1874-01-31,Amara,1,1,,,coal,50 packages,
1874-02-01,Basra,1,1,,,"104,491 okkas",88 packages,
1874-02-04,Kalat Salih,1,0,,,15 bags rice,,
1874-02-05,Amara,1,1,,,120 hides,18.5 packages,
